course_id,course_name,category,sub_category,difficulty,rating,num_students,description
C219,Ethical Hacking Masterclass,Cybersecurity,Hacking,Intermediate,4.4,600,Ethical Hacking Masterclass course covering Hacking in the field of Cybersecurity.
C220,Statistics for Machine Learning,Blockchain,Smart Contracts,Intermediate,3.7,4432,Statistics for Machine Learning course covering Smart Contracts in the field of Blockchain.
C221,Blockchain Essentials,Programming,Java,Advanced,4.8,1134,Blockchain Essentials course covering Java in the field of Programming.
C222,Java Programming Masterclass,Programming,Java,Advanced,3.6,1382,Java Programming Masterclass course covering Java in the field of Programming.
C223,React for Frontend Development,Programming,C,Intermediate,4.8,3183,React for Frontend Development course covering C in the field of Programming.
C224,Statistics for Machine Learning,Data Science,Power BI,Advanced,4.7,3787,Statistics for Machine Learning course covering Power BI in the field of Data Science.
C225,React for Frontend Development,Cybersecurity,Hacking,Intermediate,4.3,692,React for Frontend Development course covering Hacking in the field of Cybersecurity.
C226,Machine Learning A-Z,Data Science,Power BI,Advanced,4.2,745,Machine Learning A-Z course covering Power BI in the field of Data Science.
C227,React for Frontend Development,Cloud,DevOps,Beginner,4.1,4010,React for Frontend Development course covering DevOps in the field of Cloud.
C228,DevOps Fundamentals,Programming,C,Beginner,3.6,4992,DevOps Fundamentals course covering C in the field of Programming.
C229,Java Programming Masterclass,Web Development,Full Stack,Intermediate,4.1,3630,Java Programming Masterclass course covering Full Stack in the field of Web Development.
C230,Introduction to Artificial Intelligence,Web Development,React,Intermediate,3.5,3700,Introduction to Artificial Intelligence course covering React in the field of Web Development.
C231,Blockchain Essentials,Cloud,GCP,Intermediate,3.9,631,Blockchain Essentials course covering GCP in the field of Cloud.
C232,Cybersecurity Basics,AI,Computer Vision,Advanced,4.1,1163,Cybersecurity Basics course covering Computer Vision in the field of AI.
C233,Computer Vision Crash Course,Web Development,Backend,Beginner,3.9,1006,Computer Vision Crash Course course covering Backend in the field of Web Development.
C234,Full Stack Web Development,Blockchain,Smart Contracts,Intermediate,4.4,1084,Full Stack Web Development course covering Smart Contracts in the field of Blockchain.
C235,Cybersecurity Basics,Programming,Python Scripting,Intermediate,3.6,1024,Cybersecurity Basics course covering Python Scripting in the field of Programming.
C236,DevOps Fundamentals,Data Science,Python,Intermediate,4.7,4045,DevOps Fundamentals course covering Python in the field of Data Science.
C237,Ethical Hacking Masterclass,Cybersecurity,General,Advanced,4.8,3370,Ethical Hacking Masterclass course covering General in the field of Cybersecurity.
C238,DevOps Fundamentals,Web Development,Frontend,Beginner,3.9,2666,DevOps Fundamentals course covering Frontend in the field of Web Development.
C239,DevOps Fundamentals,Data Science,Statistics,Advanced,4.7,4269,DevOps Fundamentals course covering Statistics in the field of Data Science.
C240,Ethical Hacking Masterclass,Cybersecurity,Forensics,Beginner,4.4,2133,Ethical Hacking Masterclass course covering Forensics in the field of Cybersecurity.
C241,Full Stack Web Development,Cybersecurity,Hacking,Beginner,4.1,2882,Full Stack Web Development course covering Hacking in the field of Cybersecurity.
C242,Introduction to SQL,Web Development,React,Advanced,4.9,1555,Introduction to SQL course covering React in the field of Web Development.
C243,Ethical Hacking Masterclass,Data Science,Python,Beginner,4.3,1154,Ethical Hacking Masterclass course covering Python in the field of Data Science.
C244,Ethical Hacking Masterclass,Data Science,Power BI,Intermediate,3.9,4172,Ethical Hacking Masterclass course covering Power BI in the field of Data Science.
C245,Python for Data Science,Data Science,Statistics,Beginner,3.8,3220,Python for Data Science course covering Statistics in the field of Data Science.
C246,React for Frontend Development,Web Development,React,Beginner,3.6,1524,React for Frontend Development course covering React in the field of Web Development.
C247,Advanced AI Model Deployment,Cloud,AWS,Intermediate,4.4,3311,Advanced AI Model Deployment course covering AWS in the field of Cloud.
C248,React for Frontend Development,Data Science,Visualization,Beginner,4.6,4511,React for Frontend Development course covering Visualization in the field of Data Science.
C249,Introduction to Artificial Intelligence,Programming,C,Advanced,4.8,1904,Introduction to Artificial Intelligence course covering C in the field of Programming.
C250,React for Frontend Development,Cybersecurity,Network Security,Beginner,4.9,4651,React for Frontend Development course covering Network Security in the field of Cybersecurity.
C251,Python for Data Science,Blockchain,Web3,Advanced,4.8,756,Python for Data Science course covering Web3 in the field of Blockchain.
C252,Advanced AI Model Deployment,Data Science,Python,Advanced,4.7,2919,Advanced AI Model Deployment course covering Python in the field of Data Science.
C253,Statistics for Machine Learning,Programming,Python Scripting,Advanced,3.5,3529,Statistics for Machine Learning course covering Python Scripting in the field of Programming.
C254,Django Web Development,Cloud,AWS,Advanced,3.8,3317,Django Web Development course covering AWS in the field of Cloud.
C255,Introduction to SQL,Programming,Databases,Beginner,3.7,4995,Introduction to SQL course covering Databases in the field of Programming.
C256,Cloud Computing with AWS,Cybersecurity,Network Security,Intermediate,3.9,3726,Cloud Computing with AWS course covering Network Security in the field of Cybersecurity.
C257,Machine Learning A-Z,Data Science,Python,Advanced,4.1,2582,Machine Learning A-Z course covering Python in the field of Data Science.
C258,Natural Language Processing Basics,Cloud,AWS,Intermediate,4.9,1240,Natural Language Processing Basics course covering AWS in the field of Cloud.
C259,Java Programming Masterclass,Web Development,Full Stack,Intermediate,4.0,4769,Java Programming Masterclass course covering Full Stack in the field of Web Development.
C260,Blockchain Essentials,Programming,Java,Intermediate,5.0,484,Blockchain Essentials course covering Java in the field of Programming.
C261,Deep Learning with TensorFlow,Web Development,Python Web,Beginner,4.1,228,Deep Learning with TensorFlow course covering Python Web in the field of Web Development.
C262,Python for Data Science,Programming,Databases,Advanced,4.2,3194,Python for Data Science course covering Databases in the field of Programming.
C263,Machine Learning A-Z,Programming,Java,Intermediate,4.2,715,Machine Learning A-Z course covering Java in the field of Programming.
C264,React for Frontend Development,AI,Deep Learning,Beginner,3.7,1086,React for Frontend Development course covering Deep Learning in the field of AI.
C265,Full Stack Web Development,Cybersecurity,General,Intermediate,4.7,3355,Full Stack Web Development course covering General in the field of Cybersecurity.
C266,Deep Learning with TensorFlow,Cloud,DevOps,Beginner,4.9,3711,Deep Learning with TensorFlow course covering DevOps in the field of Cloud.
C267,Ethical Hacking Masterclass,Web Development,React,Beginner,4.5,1882,Ethical Hacking Masterclass course covering React in the field of Web Development.
C268,Deep Learning with TensorFlow,AI,Computer Vision,Advanced,4.1,4163,Deep Learning with TensorFlow course covering Computer Vision in the field of AI.
C269,Machine Learning A-Z,Cloud,DevOps,Beginner,3.8,3256,Machine Learning A-Z course covering DevOps in the field of Cloud.
C270,Blockchain Essentials,AI,NLP,Advanced,4.2,3810,Blockchain Essentials course covering NLP in the field of AI.
C271,DevOps Fundamentals,Web Development,Full Stack,Beginner,4.7,790,DevOps Fundamentals course covering Full Stack in the field of Web Development.
C272,Reinforcement Learning Fundamentals,Programming,Java,Advanced,4.4,1159,Reinforcement Learning Fundamentals course covering Java in the field of Programming.
C273,Deep Learning with TensorFlow,Web Development,React,Intermediate,4.2,2453,Deep Learning with TensorFlow course covering React in the field of Web Development.
C274,Django Web Development,Blockchain,General,Beginner,3.8,1216,Django Web Development course covering General in the field of Blockchain.
C275,Machine Learning A-Z,Web Development,React,Advanced,5.0,2968,Machine Learning A-Z course covering React in the field of Web Development.
C276,Blockchain Essentials,Cybersecurity,Hacking,Intermediate,5.0,365,Blockchain Essentials course covering Hacking in the field of Cybersecurity.
C277,Introduction to Artificial Intelligence,Programming,Python Scripting,Intermediate,4.9,978,Introduction to Artificial Intelligence course covering Python Scripting in the field of Programming.
C278,Introduction to SQL,Cloud,DevOps,Beginner,3.7,3317,Introduction to SQL course covering DevOps in the field of Cloud.
C279,Reinforcement Learning Fundamentals,Blockchain,Smart Contracts,Beginner,4.3,4537,Reinforcement Learning Fundamentals course covering Smart Contracts in the field of Blockchain.
C280,Machine Learning A-Z,Web Development,Full Stack,Beginner,3.6,4244,Machine Learning A-Z course covering Full Stack in the field of Web Development.
C281,React for Frontend Development,Cloud,AWS,Intermediate,4.1,2441,React for Frontend Development course covering AWS in the field of Cloud.
C282,Cybersecurity Basics,Cloud,DevOps,Intermediate,4.7,3241,Cybersecurity Basics course covering DevOps in the field of Cloud.
C283,DevOps Fundamentals,Data Science,Power BI,Advanced,3.7,834,DevOps Fundamentals course covering Power BI in the field of Data Science.
C284,Python for Data Science,Cloud,AWS,Beginner,3.6,1639,Python for Data Science course covering AWS in the field of Cloud.
C285,Django Web Development,AI,Machine Learning,Intermediate,4.4,1307,Django Web Development course covering Machine Learning in the field of AI.
C286,Statistics for Machine Learning,Cloud,DevOps,Advanced,4.8,1099,Statistics for Machine Learning course covering DevOps in the field of Cloud.
C287,Deep Learning with TensorFlow,Cloud,Azure,Advanced,4.3,4309,Deep Learning with TensorFlow course covering Azure in the field of Cloud.
C288,Django Web Development,Programming,Java,Advanced,4.5,1760,Django Web Development course covering Java in the field of Programming.
C289,Advanced AI Model Deployment,Cybersecurity,Network Security,Advanced,4.2,4980,Advanced AI Model Deployment course covering Network Security in the field of Cybersecurity.
C290,Advanced AI Model Deployment,Cybersecurity,Network Security,Intermediate,3.5,861,Advanced AI Model Deployment course covering Network Security in the field of Cybersecurity.
C291,Introduction to SQL,Cybersecurity,Forensics,Advanced,4.5,954,Introduction to SQL course covering Forensics in the field of Cybersecurity.
C292,Ethical Hacking Masterclass,Programming,Python Scripting,Beginner,4.8,4088,Ethical Hacking Masterclass course covering Python Scripting in the field of Programming.
C293,Reinforcement Learning Fundamentals,Cloud,AWS,Beginner,4.0,1587,Reinforcement Learning Fundamentals course covering AWS in the field of Cloud.
C294,Blockchain Essentials,Cloud,GCP,Beginner,4.3,1473,Blockchain Essentials course covering GCP in the field of Cloud.
C295,Natural Language Processing Basics,Cybersecurity,Hacking,Intermediate,4.4,3179,Natural Language Processing Basics course covering Hacking in the field of Cybersecurity.
